"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"14.09.2018","27.561,00","27.507,00","27.677,00","27.473,00","0,74K","-0,09%"
"13.09.2018","27.586,00","27.807,00","27.900,00","27.567,00","0,51K","-0,87%"
"12.09.2018","27.827,00","27.775,00","28.131,00","27.644,00","0,60K","-0,38%"
"11.09.2018","27.933,00","27.827,00","27.933,00","27.697,00","0,32K","0,28%"
"10.09.2018","27.854,00","27.705,00","27.968,00","27.685,00","0,35K","0,59%"
"07.09.2018","27.691,00","27.707,00","28.121,00","27.613,00","0,87K","-0,93%"
"06.09.2018","27.950,00","28.240,00","28.313,00","27.900,00","1,35K","-0,83%"
"05.09.2018","28.184,00","28.650,00","28.745,00","28.110,00","0,54K","-1,78%"
"04.09.2018","28.694,00","28.821,00","29.072,00","28.663,00","0,74K","-0,39%"
"03.09.2018","28.805,00","28.650,00","28.943,00","28.588,00","0,43K","0,33%"
"31.08.2018","28.710,00","28.401,00","28.824,00","28.351,00","0,40K","0,72%"
"30.08.2018","28.504,00","28.800,00","29.182,00","28.456,00","0,58K","-0,88%"
"29.08.2018","28.758,00","28.100,00","28.964,00","28.100,00","0,56K","1,88%"
"28.08.2018","28.228,00","28.296,00","28.494,00","28.100,00","0,01K","0,13%"
"27.08.2018","28.192,00","28.456,00","28.457,00","28.077,00","0,28K","-0,83%"
"24.08.2018","28.428,00","28.357,00","28.445,00","27.987,00","0,62K","0,24%"
"23.08.2018","28.360,00","28.469,00","28.791,00","28.178,00","0,02K","-0,30%"
"22.08.2018","28.446,00","28.025,00","28.535,00","27.999,00","0,54K","1,68%"
"21.08.2018","27.975,00","28.098,00","28.100,00","27.700,00","0,62K","-0,22%"
"20.08.2018","28.038,00","28.099,00","28.115,00","27.912,00","0,36K","-0,02%"
"17.08.2018","28.043,00","28.158,00","28.165,00","27.846,00","0,63K","-0,38%"
"16.08.2018","28.151,00","28.388,00","28.544,00","27.969,00","0,78K","-0,98%"
"15.08.2018","28.430,00","28.821,00","28.899,00","28.247,00","0,79K","-1,69%"
"14.08.2018","28.918,00","28.809,00","28.953,00","28.654,00","0,89K","0,44%"
"13.08.2018","28.790,00","29.045,00","29.079,00","28.722,00","0,53K","-0,90%"
"10.08.2018","29.050,00","29.177,00","29.242,00","28.852,00","0,73K","-0,40%"
"09.08.2018","29.167,00","29.177,00","29.177,00","29.077,00","0,01K","0,26%"
"08.08.2018","29.092,00","29.051,00","29.400,00","28.819,00","0,87K","-0,29%"
"07.08.2018","29.178,00","29.271,00","29.369,00","29.083,00","0,26K","-0,40%"
"06.08.2018","29.295,00","29.331,00","29.417,00","29.100,00","0,40K","-0,05%"
"03.08.2018","29.311,00","29.073,00","29.503,00","28.953,00","0,41K","0,80%"
"02.08.2018","29.077,00","29.487,00","29.548,00","29.034,00","0,50K","-1,39%"
"01.08.2018","29.488,00","29.267,00","29.545,00","29.160,00","0,35K","0,86%"
"31.07.2018","29.238,00","29.100,00","29.415,00","28.983,00","0,03K","0,65%"
"30.07.2018","29.050,00","28.665,00","29.405,00","28.650,00","0,89K","0,86%"
"27.07.2018","28.802,00","28.678,00","28.820,00","28.522,00","0,30K","0,03%"
"26.07.2018","28.792,00","28.650,00","28.811,00","28.600,00","0,33K","0,70%"
"25.07.2018","28.591,00","28.501,00","28.640,00","28.400,00","0,33K","0,24%"
"24.07.2018","28.522,00","28.601,00","28.700,00","28.500,00","0,26K","-0,47%"
"23.07.2018","28.656,00","28.660,00","28.824,00","28.550,00","0,53K","-0,08%"
"20.07.2018","28.680,00","28.899,00","28.949,00","28.588,00","0,38K","-0,49%"
"19.07.2018","28.820,00","28.830,00","29.055,00","28.725,00","1,20K","0,32%"
"18.07.2018","28.728,00","28.407,00","28.900,00","28.351,00","0,69K","1,14%"
"17.07.2018","28.405,00","28.724,00","28.733,00","28.290,00","0,33K","-0,95%"
"16.07.2018","28.676,00","28.466,00","29.055,00","28.456,00","0,64K","0,20%"
"13.07.2018","28.619,00","28.386,00","28.632,00","28.231,00","0,39K","1,02%"
"12.07.2018","28.329,00","29.209,00","29.219,00","28.121,00","0,97K","-1,11%"
"11.07.2018","28.648,00","28.937,00","29.616,00","28.539,00","0,76K","-1,34%"
"10.07.2018","29.038,00","28.766,00","29.138,00","28.707,00","0,45K","0,77%"
"09.07.2018","28.815,00","28.510,00","28.830,00","28.401,00","1,62K","1,50%"
"06.07.2018","28.388,00","28.273,00","28.527,00","28.171,00","0,46K","0,40%"
"05.07.2018","28.274,00","27.805,00","28.278,00","27.805,00","0,43K","1,43%"
"04.07.2018","27.876,00","28.195,00","28.195,00","27.829,00","0,48K","-0,78%"
"03.07.2018","28.094,00","28.427,00","28.579,00","28.024,00","0,55K","-1,29%"
"02.07.2018","28.460,00","28.349,00","28.725,00","28.254,00","0,33K","0,35%"
"29.06.2018","28.360,00","28.314,00","28.525,00","28.200,00","0,43K","0,41%"
"28.06.2018","28.244,00","28.347,00","28.473,00","28.138,00","0,24K","-0,60%"
"27.06.2018","28.415,00","28.516,00","28.579,00","28.374,00","0,48K","-0,04%"
"26.06.2018","28.426,00","28.253,00","28.510,00","28.235,00","0,20K","0,44%"
"25.06.2018","28.302,00","28.453,00","28.459,00","28.275,00","0,21K","0,06%"
"22.06.2018","28.285,00","28.923,00","28.971,00","28.280,00","0,82K","-2,11%"
"21.06.2018","28.895,00","29.231,00","29.598,00","28.550,00","0,77K","-1,20%"
"20.06.2018","29.246,00","28.740,00","29.354,00","28.700,00","3,10K","1,61%"
"19.06.2018","28.784,00","28.402,00","28.784,00","28.250,00","0,55K","1,15%"
"18.06.2018","28.457,00","28.300,00","28.563,00","28.297,00","0,42K","0,46%"
"15.06.2018","28.328,00","29.019,00","29.103,00","28.297,00","0,45K","-2,19%"
"14.06.2018","28.963,00","28.884,00","29.128,00","28.756,00","0,70K","0,39%"
"13.06.2018","28.851,00","28.865,00","28.943,00","28.675,00","0,58K","0,06%"
"11.06.2018","28.835,00","28.502,00","28.880,00","28.428,00","0,47K","1,06%"
"09.06.2018","28.532,00","28.536,00","28.670,00","28.500,00","0,02K","-0,19%"
"08.06.2018","28.586,00","29.297,00","29.345,00","28.481,00","0,00K","-2,32%"
"07.06.2018","29.265,00","28.819,00","29.352,00","28.732,00","0,49K","1,60%"
"06.06.2018","28.804,00","28.950,00","29.179,00","28.650,00","0,41K","-0,74%"
"05.06.2018","29.020,00","29.280,00","29.353,00","28.950,00","0,96K","-0,64%"
"04.06.2018","29.206,00","29.016,00","29.340,00","29.016,00","0,32K","0,43%"
"01.06.2018","29.080,00","28.533,00","29.250,00","28.510,00","0,89K","2,16%"
"31.05.2018","28.466,00","28.801,00","28.887,00","28.365,00","0,78K","-0,97%"
"30.05.2018","28.745,00","28.453,00","29.100,00","28.440,00","1,12K","0,92%"
"29.05.2018","28.483,00","29.060,00","29.300,00","28.425,00","1,48K","-1,91%"
"28.05.2018","29.039,00","29.304,00","29.353,00","28.973,00","0,25K","-0,85%"
"25.05.2018","29.288,00","29.335,00","29.565,00","29.030,00","0,68K","-0,01%"
"24.05.2018","29.290,00","29.663,00","29.728,00","29.202,00","0,41K","-1,22%"
"23.05.2018","29.653,00","29.863,00","29.900,00","29.650,00","0,43K","-0,68%"
"22.05.2018","29.857,00","29.813,00","29.928,00","29.687,00","0,29K","0,36%"
"21.05.2018","29.750,00","30.000,00","30.144,00","29.712,00","0,33K","-0,56%"
"18.05.2018","29.918,00","29.925,00","30.003,00","29.722,00","0,75K","-0,11%"
"17.05.2018","29.950,00","29.886,00","30.278,00","29.862,00","0,68K","0,40%"
"16.05.2018","29.830,00","30.001,00","30.228,00","29.650,00","0,92K","-0,77%"
"15.05.2018","30.062,00","30.054,00","30.507,00","29.971,00","0,58K","0,14%"
"14.05.2018","30.021,00","29.810,00","30.273,00","29.601,00","0,36K","0,39%"
"11.05.2018","29.904,00","29.763,00","29.980,00","29.677,00","0,29K","0,69%"
"10.05.2018","29.700,00","29.676,00","30.095,00","29.591,00","2,44K","0,17%"
"08.05.2018","29.651,00","29.610,00","29.783,00","29.497,00","0,94K","0,03%"
"07.05.2018","29.642,00","29.793,00","29.876,00","29.556,00","1,48K","-0,41%"
"04.05.2018","29.763,00","29.687,00","29.794,00","29.572,00","0,44K","0,39%"
"03.05.2018","29.647,00","29.662,00","29.873,00","29.500,00","2,12K","-0,13%"
"02.05.2018","29.685,00","29.963,00","30.023,00","29.591,00","1,86K","-1,21%"
"30.04.2018","30.049,00","29.890,00","30.297,00","29.647,00","1,67K","0,56%"
"28.04.2018","29.881,00","29.919,00","29.919,00","29.800,00","0,61K","-0,03%"
"27.04.2018","29.889,00","30.058,00","30.257,00","29.780,00","1,22K","-0,73%"
"26.04.2018","30.108,00","29.421,00","30.169,00","29.005,00","1,60K","2,48%"
"25.04.2018","29.380,00","29.385,00","29.445,00","29.141,00","0,02K","-0,20%"
"24.04.2018","29.439,00","29.326,00","29.651,00","29.250,00","0,97K","0,45%"
"23.04.2018","29.308,00","29.597,00","29.999,00","29.270,00","0,91K","-1,35%"
"20.04.2018","29.709,00","29.604,00","29.998,00","29.534,00","0,56K","0,35%"
"19.04.2018","29.606,00","29.653,00","30.186,00","29.512,00","0,74K","-0,34%"
"18.04.2018","29.708,00","29.269,00","30.053,00","29.269,00","0,75K","1,38%"
"17.04.2018","29.305,00","29.600,00","29.802,00","29.269,00","0,40K","-0,47%"
"16.04.2018","29.444,00","29.533,00","29.803,00","29.000,00","0,92K","-0,56%"
"13.04.2018","29.611,00","29.704,00","30.063,00","29.350,00","0,66K","-0,47%"
"12.04.2018","29.750,00","29.576,00","30.203,00","29.236,00","0,70K","0,71%"
"11.04.2018","29.540,00","29.339,00","30.446,00","29.294,00","2,00K","0,41%"
"10.04.2018","29.420,00","28.326,00","30.046,00","28.273,00","4,56K","4,39%"
"09.04.2018","28.184,00","29.203,00","29.396,00","27.248,00","4,18K","-3,81%"
"06.04.2018","29.299,00","29.265,00","29.481,00","29.041,00","0,68K","0,32%"
"05.04.2018","29.206,00","28.880,00","29.257,00","28.653,00","0,85K","1,13%"
"04.04.2018","28.880,00","28.897,00","28.968,00","28.648,00","0,49K","0,28%"
"03.04.2018","28.800,00","28.906,00","28.996,00","28.575,00","0,37K","-0,59%"
"02.04.2018","28.972,00","29.115,00","29.118,00","28.903,00","0,24K","-0,32%"
"30.03.2018","29.064,00","28.950,00","29.205,00","28.915,00","0,24K","0,33%"
"29.03.2018","28.968,00","28.872,00","29.099,00","28.752,00","0,54K","-0,03%"
"28.03.2018","28.978,00","28.975,00","29.009,00","28.701,00","0,50K","0,04%"
"27.03.2018","28.967,00","28.760,00","29.153,00","28.574,00","0,70K","1,07%"
"26.03.2018","28.660,00","29.350,00","29.350,00","28.650,00","0,61K","-2,08%"
"23.03.2018","29.270,00","29.193,00","29.423,00","28.966,00","0,35K","0,34%"
"22.03.2018","29.170,00","29.664,00","29.672,00","29.075,00","0,28K","-1,68%"
"21.03.2018","29.667,00","29.791,00","29.791,00","29.458,00","0,25K","-0,41%"
"20.03.2018","29.789,00","29.705,00","29.837,00","29.481,00","0,32K","0,28%"
"19.03.2018","29.707,00","29.843,00","29.843,00","29.618,00","0,25K","-0,13%"
"16.03.2018","29.745,00","29.754,00","29.990,00","29.505,00","1,36K","1,67%"
"15.03.2018","29.255,00","29.123,00","29.456,00","28.864,00","0,72K","0,80%"
"14.03.2018","29.022,00","29.288,00","29.400,00","28.603,00","2,46K","-1,29%"
"13.03.2018","29.400,00","29.046,00","29.453,00","28.930,00","0,67K","0,99%"
"12.03.2018","29.112,00","28.659,00","29.180,00","28.510,00","0,53K","1,99%"
"09.03.2018","28.543,00","28.350,00","28.653,00","28.155,00","0,24K","0,89%"
"07.03.2018","28.290,00","28.680,00","28.750,00","28.175,00","0,29K","-1,40%"
"06.03.2018","28.692,00","28.717,00","28.849,00","28.600,00","0,17K","0,26%"
"05.03.2018","28.619,00","28.353,00","28.747,00","28.271,00","0,30K","0,94%"
"02.03.2018","28.353,00","28.511,00","28.699,00","28.150,00","0,54K","-0,88%"
"01.03.2018","28.606,00","28.647,00","28.851,00","28.351,00","0,53K","-0,43%"
"28.02.2018","28.729,00","29.257,00","29.257,00","28.700,00","0,58K","-1,78%"
"27.02.2018","29.250,00","29.522,00","29.703,00","29.085,00","0,64K","-0,82%"
"26.02.2018","29.493,00","29.356,00","29.716,00","29.176,00","0,75K","0,69%"
"22.02.2018","29.292,00","28.911,00","29.370,00","28.796,00","0,02K","0,87%"
"21.02.2018","29.040,00","28.467,00","29.053,00","28.374,00","0,70K","1,98%"
"20.02.2018","28.475,00","28.640,00","28.641,00","28.399,00","0,66K","-0,21%"
"19.02.2018","28.535,00","28.675,00","28.825,00","28.473,00","0,58K","-0,31%"
"16.02.2018","28.625,00","28.476,00","28.889,00","28.435,00","0,73K","0,79%"
"15.02.2018","28.400,00","28.346,00","28.544,00","28.214,00","0,48K","-0,02%"
"14.02.2018","28.405,00","28.512,00","28.595,00","28.240,00","0,55K","-0,56%"
"13.02.2018","28.566,00","28.478,00","28.776,00","28.400,00","0,49K","0,06%"
"12.02.2018","28.550,00","28.541,00","28.726,00","28.106,00","0,56K","-0,17%"
"09.02.2018","28.600,00","29.086,00","29.213,00","28.544,00","0,91K","-1,76%"
"08.02.2018","29.113,00","29.611,00","29.673,00","29.052,00","0,45K","-1,66%"
"07.02.2018","29.603,00","28.995,00","29.767,00","28.947,00","0,98K","2,29%"
"06.02.2018","28.940,00","29.790,00","29.790,00","28.775,00","0,69K","-2,52%"
"05.02.2018","29.687,00","29.006,00","29.760,00","28.860,00","0,60K","2,06%"
"02.02.2018","29.087,00","29.424,00","29.609,00","28.913,00","0,77K","-1,06%"
"01.02.2018","29.398,00","29.398,00","29.600,00","29.000,00","2,10K","0,48%"
"31.01.2018","29.258,00","30.378,00","30.543,00","29.204,00","1,59K","-3,97%"
"30.01.2018","30.466,00","30.730,00","30.997,00","30.300,00","0,78K","-1,24%"
"29.01.2018","30.850,00","30.420,00","31.140,00","29.981,00","1,26K","1,36%"
"26.01.2018","30.435,00","30.879,00","31.207,00","30.400,00","0,75K","-1,99%"
"25.01.2018","31.053,00","30.552,00","31.100,00","30.466,00","1,10K","1,70%"
"24.01.2018","30.535,00","30.416,00","30.610,00","30.317,00","0,87K","0,42%"
"23.01.2018","30.407,00","30.535,00","30.749,00","30.146,00","1,32K","-0,36%"
"22.01.2018","30.517,00","30.559,00","30.752,00","30.141,00","0,50K","0,06%"
"19.01.2018","30.500,00","30.796,00","30.994,00","30.057,00","0,89K","-0,96%"
"18.01.2018","30.795,00","30.046,00","30.830,00","30.045,00","0,60K","2,15%"
"17.01.2018","30.148,00","29.468,00","30.227,00","29.158,00","0,85K","2,02%"
"16.01.2018","29.551,00","29.143,00","29.602,00","29.051,00","0,76K","1,08%"
"15.01.2018","29.235,00","29.095,00","29.370,00","29.022,00","0,55K","0,46%"
"12.01.2018","29.100,00","28.838,00","29.153,00","28.649,00","1,10K","1,24%"
"11.01.2018","28.744,00","28.790,00","28.851,00","28.651,00","0,50K","0,01%"
"10.01.2018","28.740,00","28.830,00","29.018,00","28.535,00","1,08K","-0,29%"
"09.01.2018","28.824,00","28.668,00","28.970,00","28.501,00","1,01K","0,78%"
"05.01.2018","28.600,00","28.512,00","28.650,00","28.251,00","0,26K","0,21%"
"04.01.2018","28.539,00","28.200,00","28.583,00","28.199,00","0,40K","0,81%"
"03.01.2018","28.309,00","28.481,00","28.481,00","28.111,00","0,15K","0,03%"
"29.12.2017","28.300,00","28.456,00","28.472,00","28.035,00","0,44K","-0,53%"
"28.12.2017","28.450,00","28.104,00","28.459,00","27.800,00","0,50K","1,01%"
"27.12.2017","28.165,00","28.172,00","28.192,00","27.911,00","0,30K","0,26%"
"26.12.2017","28.091,00","28.350,00","28.350,00","27.930,00","0,60K","-1,06%"
"25.12.2017","28.391,00","28.688,00","28.867,00","28.254,00","0,22K","-1,05%"
"22.12.2017","28.691,00","28.680,00","28.751,00","28.527,00","0,29K","2,34%"
"21.12.2017","28.035,00","28.102,00","28.199,00","27.560,00","1,35K","0,48%"
"20.12.2017","27.902,00","28.559,00","28.559,00","27.890,00","2,09K","-1,93%"
"19.12.2017","28.452,00","28.700,00","28.850,00","28.340,00","0,62K","-0,88%"
"18.12.2017","28.705,00","28.851,00","29.110,00","28.557,00","0,30K","-0,65%"
"15.12.2017","28.894,00","29.157,00","29.218,00","28.894,00","0,47K","-0,72%"
"14.12.2017","29.105,00","29.000,00","29.285,00","28.813,00","0,56K","0,47%"
"13.12.2017","28.970,00","28.852,00","29.099,00","28.734,00","0,34K","0,34%"
"12.12.2017","28.871,00","28.625,00","29.130,00","28.601,00","0,64K","0,98%"
"11.12.2017","28.590,00","27.631,00","28.601,00","27.513,00","0,82K","3,95%"
"08.12.2017","27.504,00","27.763,00","28.068,00","27.431,00","0,70K","-1,36%"
"07.12.2017","27.883,00","27.954,00","28.172,00","27.569,00","0,75K","-0,12%"
"06.12.2017","27.917,00","27.562,00","28.163,00","27.310,00","0,72K","1,86%"
"05.12.2017","27.408,00","27.519,00","27.596,00","27.300,00","0,47K","-0,54%"
"04.12.2017","27.556,00","27.710,00","28.037,00","27.396,00","1,06K","-0,77%"
"01.12.2017","27.770,00","27.495,00","27.930,00","27.482,00","0,54K","1,40%"
"30.11.2017","27.386,00","28.251,00","28.494,00","27.386,00","0,79K","-3,21%"
"29.11.2017","28.294,00","29.125,00","29.269,00","28.294,00","1,09K","-3,11%"
"28.11.2017","29.202,00","29.068,00","29.284,00","28.799,00","0,57K","0,46%"
"27.11.2017","29.069,00","29.225,00","29.558,00","28.999,00","0,52K","-1,05%"
"24.11.2017","29.377,00","29.350,00","29.742,00","29.214,00","0,37K","-0,06%"
"23.11.2017","29.395,00","29.361,00","29.408,00","29.097,00","0,35K","-0,11%"
"22.11.2017","29.426,00","29.545,00","29.585,00","29.320,00","0,21K","-0,25%"
"21.11.2017","29.500,00","29.750,00","30.117,00","29.294,00","0,89K","-0,82%"
"20.11.2017","29.745,00","29.319,00","29.745,00","29.238,00","0,37K","1,80%"
"17.11.2017","29.220,00","29.291,00","29.409,00","29.085,00","0,34K","-0,12%"
"16.11.2017","29.255,00","29.417,00","29.652,00","29.168,00","0,97K","-0,73%"
"15.11.2017","29.470,00","30.460,00","30.668,00","29.435,00","0,81K","-3,00%"
"14.11.2017","30.380,00","30.263,00","30.498,00","30.036,00","0,51K","1,24%"
"13.11.2017","30.007,00","30.391,00","30.632,00","30.007,00","0,39K","-0,99%"
"10.11.2017","30.308,00","30.682,00","30.789,00","30.235,00","1,01K","-1,44%"
"09.11.2017","30.751,00","30.902,00","31.011,00","30.532,00","1,00K","-0,81%"
"08.11.2017","31.002,00","30.306,00","31.033,00","30.253,00","0,69K","2,47%"
"07.11.2017","30.254,00","29.618,00","30.405,00","29.618,00","1,39K","2,34%"
"03.11.2017","29.563,00","29.463,00","29.684,00","29.414,00","0,64K","0,48%"
"02.11.2017","29.421,00","29.995,00","30.026,00","29.352,00","1,19K","-2,10%"
"01.11.2017","30.051,00","29.787,00","30.206,00","29.552,00","1,52K","0,92%"
"31.10.2017","29.776,00","30.025,00","30.182,00","29.691,00","0,30K","-0,69%"
"30.10.2017","29.982,00","29.581,00","30.298,00","29.558,00","0,69K","1,13%"
"27.10.2017","29.648,00","29.197,00","29.659,00","29.073,00","0,39K","1,61%"
"26.10.2017","29.177,00","29.400,00","29.415,00","29.059,00","0,36K","-0,51%"
"25.10.2017","29.327,00","29.549,00","29.749,00","29.327,00","0,49K","-0,82%"
"24.10.2017","29.570,00","29.894,00","29.933,00","29.299,00","0,47K","-1,09%"
"23.10.2017","29.896,00","29.951,00","30.081,00","29.872,00","0,83K","-0,43%"
"20.10.2017","30.025,00","29.585,00","30.047,00","29.585,00","0,56K","1,37%"
"19.10.2017","29.620,00","30.123,00","30.176,00","29.563,00","0,65K","-1,22%"
"18.10.2017","29.987,00","30.050,00","30.133,00","29.875,00","0,34K","-0,01%"
"17.10.2017","29.989,00","30.179,00","30.274,00","29.815,00","0,35K","-0,64%"
"16.10.2017","30.182,00","30.116,00","30.271,00","29.991,00","0,26K","0,05%"
"13.10.2017","30.167,00","30.374,00","30.420,00","30.016,00","0,45K","-0,67%"
"12.10.2017","30.370,00","30.192,00","30.392,00","30.135,00","0,17K","0,82%"
"11.10.2017","30.124,00","30.085,00","30.381,00","30.074,00","0,59K","0,22%"
"10.10.2017","30.059,00","30.025,00","30.059,00","29.782,00","0,22K","0,06%"
"09.10.2017","30.040,00","30.000,00","30.160,00","29.875,00","0,24K","-0,08%"
"06.10.2017","30.065,00","29.884,00","30.115,00","29.780,00","0,36K","0,47%"
"05.10.2017","29.923,00","29.850,00","29.951,00","29.601,00","0,54K","0,21%"
"04.10.2017","29.859,00","29.712,00","29.881,00","29.622,00","0,32K","0,51%"
"03.10.2017","29.708,00","30.099,00","30.099,00","29.702,00","0,27K","-1,14%"
"02.10.2017","30.050,00","29.995,00","30.161,00","29.908,00","0,46K","0,45%"
"29.09.2017","29.915,00","29.931,00","30.111,00","29.915,00","0,28K","-0,37%"
"28.09.2017","30.027,00","29.912,00","30.244,00","29.830,00","0,58K","0,37%"
"27.09.2017","29.917,00","29.677,00","30.000,00","29.560,00","0,43K","0,70%"
"26.09.2017","29.708,00","29.695,00","29.984,00","29.625,00","0,37K","-0,07%"
"25.09.2017","29.730,00","29.360,00","29.776,00","29.200,00","1,07K","1,92%"
"22.09.2017","29.171,00","29.589,00","29.734,00","29.147,00","0,63K","0,82%"
"21.09.2017","28.935,00","28.790,00","29.160,00","27.904,00","0,52K","0,50%"
"20.09.2017","28.790,00","28.482,00","28.888,00","28.340,00","4,91K","1,30%"
"19.09.2017","28.421,00","28.388,00","28.639,00","28.265,00","1,02K","0,35%"
"18.09.2017","28.323,00","27.990,00","28.402,00","27.968,00","0,67K","1,29%"
"15.09.2017","27.961,00","27.828,00","28.239,00","27.737,00","0,96K","0,44%"
"14.09.2017","27.838,00","28.080,00","28.122,00","27.650,00","0,98K","-0,80%"
"13.09.2017","28.063,00","28.237,00","28.376,00","27.984,00","0,90K","-0,60%"
"12.09.2017","28.231,00","28.215,00","28.231,00","27.933,00","0,54K","0,07%"
"11.09.2017","28.212,00","27.708,00","28.212,00","27.593,00","0,89K","1,51%"
"08.09.2017","27.793,00","27.556,00","27.836,00","27.194,00","1,71K","0,43%"
"07.09.2017","27.673,00","27.800,00","27.924,00","27.531,00","0,29K","-0,30%"
"06.09.2017","27.756,00","27.691,00","27.764,00","27.131,00","0,72K","0,23%"
"05.09.2017","27.692,00","27.547,00","27.692,00","26.990,00","0,72K","0,82%"
"04.09.2017","27.467,00","27.397,00","27.658,00","27.223,00","0,73K","0,44%"
"01.09.2017","27.346,00","26.989,00","27.635,00","26.900,00","0,93K","1,49%"
"31.08.2017","26.944,00","26.686,00","26.984,00","26.611,00","1,49K","0,57%"
"30.08.2017","26.792,00","26.451,00","26.795,00","26.440,00","1,17K","1,43%"
"29.08.2017","26.414,00","26.675,00","26.759,00","26.200,00","1,85K","-1,00%"
"28.08.2017","26.682,00","26.747,00","26.791,00","26.571,00","0,68K","-0,40%"
"25.08.2017","26.789,00","26.985,00","27.100,00","26.600,00","0,98K","-0,42%"
"24.08.2017","26.903,00","26.863,00","27.000,00","26.701,00","0,59K","0,07%"
"23.08.2017","26.885,00","26.779,00","26.979,00","26.613,00","0,52K","0,57%"
"22.08.2017","26.732,00","26.528,00","26.744,00","26.452,00","0,33K","1,05%"
"21.08.2017","26.454,00","26.574,00","26.745,00","26.400,00","0,40K","-0,41%"
"18.08.2017","26.564,00","26.690,00","26.896,00","26.372,00","0,76K","-0,78%"
"17.08.2017","26.772,00","26.474,00","27.035,00","26.386,00","1,49K","1,13%"
"16.08.2017","26.473,00","26.689,00","26.791,00","26.422,00","0,80K","-0,72%"
"15.08.2017","26.664,00","26.442,00","26.762,00","26.318,00","0,75K","0,03%"
"14.08.2017","26.655,00","26.648,00","26.795,00","26.562,00","0,52K","-0,18%"
"11.08.2017","26.703,00","27.325,00","27.450,00","26.500,00","1,93K","-2,80%"
"10.08.2017","27.473,00","27.434,00","27.651,00","27.217,00","1,72K","0,20%"
"09.08.2017","27.419,00","27.717,00","27.789,00","27.286,00","0,90K","-1,18%"
"08.08.2017","27.747,00","27.595,00","27.856,00","27.391,00","0,66K","0,83%"
"07.08.2017","27.518,00","27.397,00","27.557,00","27.202,00","0,56K","0,15%"
"04.08.2017","27.476,00","27.857,00","27.990,00","27.274,00","1,25K","-1,75%"
"03.08.2017","27.966,00","27.823,00","28.008,00","27.725,00","0,66K","0,08%"
"02.08.2017","27.945,00","27.843,00","28.210,00","27.651,00","0,88K","0,20%"
"01.08.2017","27.888,00","26.876,00","27.918,00","26.751,00","2,26K","3,63%"
"31.07.2017","26.912,00","26.371,00","26.977,00","26.360,00","0,97K","1,79%"
"28.07.2017","26.438,00","26.551,00","26.567,00","26.201,00","0,79K","-0,76%"
"27.07.2017","26.640,00","26.754,00","26.904,00","26.543,00","0,70K","-0,55%"
"26.07.2017","26.786,00","26.856,00","27.050,00","26.594,00","1,01K","-0,22%"
"25.07.2017","26.845,00","27.217,00","27.334,00","26.634,00","1,20K","-1,40%"
"24.07.2017","27.227,00","26.910,00","27.300,00","26.674,00","1,45K","1,25%"
"21.07.2017","26.890,00","27.029,00","27.300,00","26.752,00","0,68K","-0,43%"
"20.07.2017","27.006,00","27.080,00","27.263,00","26.933,00","0,79K","-0,35%"
"19.07.2017","27.100,00","26.887,00","27.200,00","26.577,00","1,03K","1,50%"
"18.07.2017","26.700,00","26.699,00","26.994,00","26.620,00","1,12K","0,11%"
"17.07.2017","26.671,00","26.778,00","26.806,00","26.421,00","0,94K","-0,28%"
"14.07.2017","26.747,00","26.736,00","26.932,00","26.626,00","0,66K","0,08%"
"13.07.2017","26.726,00","26.582,00","26.867,00","26.456,00","0,80K","0,90%"
"12.07.2017","26.488,00","26.440,00","26.799,00","26.285,00","1,08K","0,88%"
"11.07.2017","26.256,00","26.140,00","26.311,00","26.010,00","1,27K","0,44%"
"10.07.2017","26.140,00","26.440,00","26.483,00","25.859,00","1,53K","-1,10%"
"07.07.2017","26.431,00","26.576,00","26.853,00","26.331,00","0,95K","-0,83%"
"06.07.2017","26.652,00","26.558,00","26.778,00","26.410,00","0,89K","0,02%"
"05.07.2017","26.648,00","26.331,00","26.650,00","26.331,00","0,84K","1,51%"
"04.07.2017","26.252,00","26.111,00","26.575,00","26.013,00","0,76K","0,47%"
"03.07.2017","26.130,00","25.702,00","26.274,00","25.501,00","1,15K","1,69%"
"30.06.2017","25.695,00","25.742,00","25.967,00","25.631,00","1,66K","-0,30%"
"29.06.2017","25.773,00","26.000,00","26.330,00","25.705,00","1,44K","-0,87%"
"28.06.2017","26.000,00","25.714,00","26.206,00","25.479,00","1,15K","1,13%"
"27.06.2017","25.710,00","25.164,00","25.799,00","25.077,00","0,90K","2,23%"
"26.06.2017","25.150,00","25.595,00","25.750,00","25.075,00","0,82K","-1,72%"
"23.06.2017","25.591,00","25.697,00","25.834,00","25.390,00","0,77K","-0,04%"
"22.06.2017","25.602,00","25.677,00","25.808,00","25.462,00","0,98K","-0,26%"
"21.06.2017","25.670,00","25.707,00","25.995,00","25.530,00","1,76K","-0,22%"
"20.06.2017","25.727,00","24.879,00","25.801,00","24.751,00","2,79K","3,54%"
"19.06.2017","24.847,00","24.835,00","24.888,00","24.506,00","1,80K","-0,09%"
"16.06.2017","24.869,00","24.733,00","25.025,00","24.406,00","4,58K","0,44%"
"15.06.2017","24.760,00","25.062,00","25.569,00","24.100,00","2,43K","-1,90%"
"14.06.2017","25.240,00","25.901,00","25.950,00","25.058,00","1,53K","-1,97%"
