"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"19.11.2018","117.625,00","117.405,00","119.090,00","116.887,00","2,72K","0,19%"
"16.11.2018","117.400,00","117.700,00","118.775,00","116.467,00","2,85K","-0,35%"
"15.11.2018","117.811,00","117.201,00","119.400,00","116.876,00","1,71K","0,21%"
"14.11.2018","117.565,00","117.871,00","117.950,00","116.012,00","1,42K","0,25%"
"13.11.2018","117.267,00","116.700,00","118.000,00","116.372,00","1,04K","0,29%"
"12.11.2018","116.924,00","117.346,00","117.891,00","116.830,00","1,05K","-0,24%"
"09.11.2018","117.200,00","117.739,00","117.879,00","116.147,00","1,88K","-0,23%"
"08.11.2018","117.472,00","117.663,00","118.260,00","116.490,00","2,05K","-0,14%"
"07.11.2018","117.640,00","115.880,00","117.720,00","115.406,00","2,41K","1,30%"
"06.11.2018","116.134,00","115.522,00","116.710,00","114.060,00","2,45K","0,84%"
"02.11.2018","115.170,00","113.195,00","115.514,00","113.195,00","3,05K","1,71%"
"01.11.2018","113.238,00","110.600,00","113.365,00","110.113,00","2,10K","2,09%"
"31.10.2018","110.919,00","108.230,00","110.962,00","108.174,00","2,38K","2,51%"
"30.10.2018","108.201,00","107.877,00","108.800,00","107.091,00","2,32K","0,33%"
"29.10.2018","107.849,00","107.600,00","108.855,00","106.760,00","2,44K","0,36%"
"26.10.2018","107.464,00","110.390,00","110.700,00","106.950,00","2,62K","-2,55%"
"25.10.2018","110.277,00","112.529,00","112.529,00","109.872,00","3,25K","-1,66%"
"24.10.2018","112.144,00","112.286,00","113.674,00","112.052,00","2,37K","-0,39%"
"23.10.2018","112.584,00","114.675,00","114.932,00","112.200,00","3,39K","-1,77%"
"22.10.2018","114.612,00","115.151,00","117.100,00","114.350,00","2,93K","-0,87%"
"19.10.2018","115.614,00","114.660,00","116.206,00","114.380,00","2,65K","0,63%"
"18.10.2018","114.891,00","115.786,00","115.845,00","114.035,00","2,86K","-0,46%"
"17.10.2018","115.427,00","114.246,00","116.200,00","114.096,00","2,45K","1,13%"
"16.10.2018","114.132,00","112.904,00","114.173,00","112.167,00","1,68K","0,98%"
"15.10.2018","113.027,00","113.299,00","113.920,00","111.700,00","2,90K","-0,26%"
"12.10.2018","113.327,00","114.179,00","114.845,00","113.063,00","1,87K","-0,54%"
"11.10.2018","113.938,00","115.501,00","115.699,00","112.750,00","2,92K","-1,31%"
"10.10.2018","115.454,00","115.723,00","117.849,00","115.108,00","4,05K","-0,30%"
"09.10.2018","115.800,00","114.941,00","116.716,00","114.782,00","1,62K","0,25%"
"08.10.2018","115.511,00","114.477,00","115.753,00","114.477,00","1,07K","0,21%"
"05.10.2018","115.274,00","115.805,00","115.805,00","114.115,00","1,40K","-0,29%"
"04.10.2018","115.610,00","115.189,00","116.103,00","114.773,00","1,81K","0,22%"
"03.10.2018","115.360,00","113.950,00","116.739,00","113.823,00","1,77K","1,43%"
"02.10.2018","113.735,00","115.004,00","115.682,00","113.352,00","1,92K","-1,18%"
"01.10.2018","115.098,00","116.036,00","117.080,00","114.292,00","2,12K","-0,57%"
"28.09.2018","115.762,00","113.001,00","116.330,00","112.778,00","3,10K","2,65%"
"27.09.2018","112.769,00","113.800,00","114.228,00","112.526,00","2,83K","-0,99%"
"26.09.2018","113.898,00","114.231,00","115.085,00","113.812,00","0,86K","-0,38%"
"25.09.2018","114.330,00","113.850,00","114.711,00","112.938,00","1,45K","0,78%"
"24.09.2018","113.442,00","115.206,00","116.501,00","112.686,00","3,12K","-1,03%"
"21.09.2018","114.625,00","112.502,00","115.100,00","112.405,00","2,24K","-2,33%"
"20.09.2018","117.360,00","116.599,00","118.286,00","116.024,00","1,88K","1,12%"
"19.09.2018","116.063,00","115.771,00","117.897,00","115.473,00","2,06K","0,42%"
"18.09.2018","115.580,00","115.507,00","116.499,00","114.851,00","1,32K","0,19%"
"17.09.2018","115.362,00","115.453,00","116.200,00","113.601,00","1,86K","-0,12%"
"14.09.2018","115.502,00","115.853,00","116.220,00","115.228,00","1,15K","-0,42%"
"13.09.2018","115.988,00","115.526,00","116.854,00","115.478,00","1,68K","0,26%"
"12.09.2018","115.689,00","114.897,00","115.884,00","114.130,00","1,51K","1,17%"
"11.09.2018","114.347,00","113.919,00","115.001,00","113.112,00","1,82K","0,60%"
"10.09.2018","113.670,00","112.087,00","113.940,00","112.087,00","0,99K","1,30%"
"07.09.2018","112.208,00","112.833,00","112.941,00","111.453,00","1,93K","-0,72%"
"06.09.2018","113.026,00","112.100,00","113.312,00","111.611,00","1,90K","0,64%"
"05.09.2018","112.308,00","112.572,00","112.585,00","111.853,00","1,17K","-0,57%"
"04.09.2018","112.950,00","112.846,00","113.535,00","111.976,00","1,13K","-0,21%"
"03.09.2018","113.188,00","112.423,00","113.600,00","112.000,00","1,70K","0,47%"
"31.08.2018","112.654,00","113.293,00","113.501,00","112.286,00","2,32K","-0,19%"
"30.08.2018","112.871,00","114.300,00","114.448,00","112.589,00","6,09K","-1,18%"
"29.08.2018","114.218,00","112.541,00","114.418,00","112.541,00","1,75K","1,26%"
"28.08.2018","112.800,00","111.400,00","113.885,00","111.400,00","0,02K","1,73%"
"27.08.2018","110.881,00","110.677,00","111.266,00","110.439,00","0,65K","0,14%"
"24.08.2018","110.728,00","110.376,00","110.927,00","109.755,00","2,16K","0,11%"
"23.08.2018","110.609,00","111.033,00","111.921,00","109.827,00","0,07K","-0,44%"
"22.08.2018","111.100,00","110.043,00","111.266,00","109.700,00","3,21K","0,93%"
"21.08.2018","110.080,00","110.202,00","110.797,00","109.644,00","1,45K","-0,21%"
"20.08.2018","110.313,00","109.386,00","110.674,00","108.899,00","3,02K","0,71%"
"17.08.2018","109.540,00","109.769,00","110.450,00","108.550,00","1,70K","-0,50%"
"16.08.2018","110.095,00","110.833,00","111.449,00","109.195,00","2,03K","-0,51%"
"15.08.2018","110.654,00","111.063,00","111.329,00","109.500,00","2,38K","-0,18%"
"14.08.2018","110.857,00","110.827,00","113.000,00","110.114,00","3,99K","-0,06%"
"13.08.2018","110.926,00","108.500,00","111.792,00","107.846,00","4,06K","2,09%"
"10.08.2018","108.660,00","110.541,00","110.878,00","105.685,00","5,72K","-1,83%"
"09.08.2018","110.683,00","110.541,00","110.878,00","110.000,00","0,28K","1,36%"
"08.08.2018","109.196,00","108.851,00","109.438,00","107.452,00","1,84K","0,23%"
"07.08.2018","108.944,00","108.356,00","109.467,00","108.088,00","0,98K","0,56%"
"06.08.2018","108.335,00","108.505,00","109.419,00","107.516,00","1,00K","-0,32%"
"03.08.2018","108.680,00","107.576,00","108.890,00","106.201,00","1,88K","0,84%"
"02.08.2018","107.770,00","108.898,00","109.101,00","107.000,00","2,14K","-1,05%"
"01.08.2018","108.917,00","109.845,00","110.267,00","108.723,00","0,97K","-1,05%"
"31.07.2018","110.076,00","109.200,00","110.492,00","108.380,00","0,09K","0,98%"
"30.07.2018","109.013,00","109.226,00","110.439,00","108.569,00","1,31K","-0,25%"
"27.07.2018","109.282,00","109.001,00","109.841,00","107.784,00","2,07K","0,35%"
"26.07.2018","108.897,00","109.610,00","110.486,00","108.570,00","2,68K","-0,63%"
"25.07.2018","109.586,00","108.446,00","109.991,00","107.000,00","2,80K","0,80%"
"24.07.2018","108.719,00","104.474,00","109.201,00","104.231,00","3,54K","3,89%"
"23.07.2018","104.650,00","103.400,00","105.603,00","103.345,00","1,35K","0,61%"
"20.07.2018","104.020,00","104.848,00","105.700,00","103.050,00","2,27K","-0,25%"
"19.07.2018","104.276,00","106.797,00","107.200,00","104.181,00","1,85K","-2,13%"
"18.07.2018","106.543,00","107.601,00","108.270,00","106.108,00","2,01K","-1,26%"
"17.07.2018","107.900,00","107.908,00","108.517,00","106.051,00","1,84K","-0,22%"
"16.07.2018","108.138,00","109.544,00","110.389,00","107.651,00","2,94K","-1,11%"
"13.07.2018","109.350,00","109.100,00","110.554,00","108.910,00","2,66K","0,48%"
"12.07.2018","108.830,00","108.877,00","109.840,00","107.556,00","1,94K","-0,02%"
"11.07.2018","108.854,00","112.675,00","113.070,00","108.751,00","4,48K","-3,67%"
"10.07.2018","113.007,00","113.923,00","114.694,00","112.680,00","1,05K","-0,98%"
"09.07.2018","114.125,00","113.617,00","114.922,00","112.619,00","1,83K","0,45%"
"06.07.2018","113.617,00","111.360,00","113.668,00","111.359,00","1,77K","2,02%"
"05.07.2018","111.363,00","110.802,00","112.082,00","110.000,00","2,21K","0,46%"
"04.07.2018","110.852,00","111.536,00","112.211,00","110.668,00","0,92K","-0,79%"
"03.07.2018","111.736,00","112.456,00","112.893,00","111.000,00","1,62K","-0,65%"
"02.07.2018","112.466,00","109.999,00","112.513,00","109.541,00","2,40K","2,27%"
"29.06.2018","109.967,00","108.199,00","110.006,00","108.075,00","1,47K","1,86%"
"28.06.2018","107.957,00","108.228,00","109.550,00","107.429,00","1,27K","0,11%"
"27.06.2018","107.835,00","109.334,00","109.607,00","107.207,00","2,30K","-1,52%"
"26.06.2018","109.499,00","109.717,00","110.749,00","108.767,00","1,23K","-0,48%"
"25.06.2018","110.025,00","109.740,00","111.630,00","108.893,00","2,03K","0,57%"
"22.06.2018","109.400,00","109.449,00","110.483,00","108.735,00","1,33K","-2,86%"
"21.06.2018","112.617,00","112.850,00","113.300,00","112.197,00","1,07K","-0,06%"
"20.06.2018","112.687,00","111.982,00","113.571,00","111.603,00","2,23K","0,80%"
"19.06.2018","111.798,00","110.950,00","112.180,00","108.809,00","2,38K","0,66%"
"18.06.2018","111.062,00","110.915,00","111.700,00","110.352,00","1,31K","-0,03%"
"15.06.2018","111.090,00","111.521,00","112.640,00","110.731,00","1,66K","-0,68%"
"14.06.2018","111.847,00","113.488,00","113.488,00","111.033,00","3,16K","-1,43%"
"13.06.2018","113.473,00","115.599,00","115.800,00","113.030,00","1,72K","-1,86%"
"11.06.2018","115.621,00","114.899,00","116.060,00","114.110,00","1,13K","0,66%"
"09.06.2018","114.858,00","114.321,00","115.118,00","114.321,00","0,01K","0,28%"
"08.06.2018","114.543,00","116.711,00","117.584,00","114.000,00","0,05K","-2,27%"
"07.06.2018","117.205,00","116.199,00","117.677,00","115.587,00","2,14K","1,04%"
"06.06.2018","115.995,00","115.945,00","116.199,00","114.563,00","2,52K","0,39%"
"05.06.2018","115.540,00","115.042,00","116.327,00","114.561,00","2,17K","0,77%"
"04.06.2018","114.660,00","112.500,00","115.165,00","112.221,00","2,84K","1,76%"
"01.06.2018","112.679,00","112.000,00","114.000,00","111.211,00","3,21K","0,69%"
"31.05.2018","111.910,00","111.820,00","112.250,00","110.759,00","2,75K","0,03%"
"30.05.2018","111.879,00","111.341,00","113.034,00","110.702,00","2,48K","0,45%"
"29.05.2018","111.378,00","112.023,00","112.420,00","110.940,00","1,85K","-0,51%"
"28.05.2018","111.945,00","111.333,00","112.227,00","111.189,00","1,20K","0,79%"
"25.05.2018","111.069,00","109.398,00","111.604,00","109.395,00","2,62K","1,53%"
"24.05.2018","109.396,00","109.340,00","110.070,00","108.490,00","0,93K","0,36%"
"23.05.2018","108.999,00","110.116,00","110.419,00","108.750,00","1,19K","-0,93%"
"22.05.2018","110.021,00","109.500,00","110.993,00","108.593,00","1,16K","0,28%"
"21.05.2018","109.717,00","108.499,00","110.500,00","108.499,00","2,07K","1,86%"
"18.05.2018","107.718,00","107.997,00","108.530,00","107.151,00","1,66K","-0,30%"
"17.05.2018","108.040,00","107.701,00","108.377,00","107.377,00","1,25K","0,27%"
"16.05.2018","107.749,00","109.100,00","109.994,00","107.644,00","1,74K","-1,12%"
"15.05.2018","108.973,00","107.750,00","109.461,00","106.591,00","2,32K","1,60%"
"14.05.2018","107.252,00","107.200,00","107.697,00","106.188,00","1,48K","0,09%"
"11.05.2018","107.158,00","107.432,00","108.424,00","106.710,00","2,05K","-0,22%"
"10.05.2018","107.398,00","109.997,00","110.950,00","106.558,00","3,65K","-2,26%"
"08.05.2018","109.879,00","110.964,00","111.099,00","108.454,00","1,77K","-1,08%"
"07.05.2018","111.084,00","109.704,00","111.845,00","109.704,00","2,83K","1,16%"
"04.05.2018","109.811,00","108.607,00","110.000,00","108.501,00","1,58K","1,04%"
"03.05.2018","108.684,00","109.991,00","110.676,00","108.600,00","1,11K","-1,11%"
"02.05.2018","109.902,00","108.286,00","110.899,00","107.767,00","2,12K","1,15%"
"30.04.2018","108.652,00","109.589,00","109.750,00","107.952,00","1,36K","-0,91%"
"28.04.2018","109.650,00","109.480,00","109.660,00","109.247,00","0,04K","0,19%"
"27.04.2018","109.447,00","109.216,00","109.800,00","107.730,00","1,50K","-0,03%"
"26.04.2018","109.481,00","107.615,00","109.531,00","107.178,00","1,58K","1,84%"
"25.04.2018","107.501,00","107.335,00","108.659,00","107.178,00","0,05K","-0,93%"
"24.04.2018","108.509,00","108.248,00","109.164,00","107.538,00","1,71K","0,49%"
"23.04.2018","107.982,00","105.557,00","108.952,00","104.242,00","3,65K","2,01%"
"20.04.2018","105.857,00","106.003,00","107.049,00","105.061,00","1,93K","-0,04%"
"19.04.2018","105.900,00","105.999,00","110.601,00","105.105,00","4,06K","0,08%"
"18.04.2018","105.819,00","101.960,00","106.439,00","101.750,00","2,19K","4,08%"
"17.04.2018","101.667,00","100.047,00","103.299,00","99.653,00","2,49K","1,62%"
"16.04.2018","100.047,00","104.750,00","106.034,00","98.056,00","5,43K","-4,64%"
"13.04.2018","104.918,00","103.280,00","105.700,00","102.725,00","4,36K","1,62%"
"12.04.2018","103.241,00","98.853,00","103.895,00","97.364,00","4,75K","4,45%"
"11.04.2018","98.847,00","98.226,00","103.751,00","97.761,00","8,18K","0,20%"
"10.04.2018","98.646,00","92.132,00","100.848,00","90.008,00","13,89K","5,78%"
"09.04.2018","93.252,00","107.776,00","107.776,00","89.300,00","22,04K","-13,47%"
"06.04.2018","107.774,00","107.733,00","108.146,00","106.801,00","2,47K","0,09%"
"05.04.2018","107.676,00","107.984,00","108.654,00","107.300,00","1,74K","-0,23%"
"04.04.2018","107.927,00","109.007,00","109.820,00","107.440,00","2,28K","-0,86%"
"03.04.2018","108.860,00","109.050,00","109.678,00","108.018,00","2,15K","-0,58%"
"02.04.2018","109.495,00","108.699,00","110.824,00","108.556,00","2,11K","0,71%"
"30.03.2018","108.719,00","108.348,00","108.997,00","108.000,00","0,86K","0,41%"
"29.03.2018","108.275,00","107.663,00","108.705,00","107.214,00","1,88K","0,25%"
"28.03.2018","108.000,00","108.866,00","109.009,00","107.100,00","2,35K","-0,84%"
"27.03.2018","108.915,00","109.036,00","109.538,00","107.845,00","2,72K","-0,27%"
"26.03.2018","109.215,00","110.374,00","110.825,00","109.015,00","1,66K","-1,03%"
"23.03.2018","110.351,00","111.328,00","111.559,00","109.442,00","2,04K","-0,68%"
"22.03.2018","111.108,00","110.571,00","112.049,00","109.796,00","2,69K","0,46%"
"21.03.2018","110.602,00","110.171,00","111.398,00","109.799,00","2,70K","0,51%"
"20.03.2018","110.043,00","110.134,00","110.501,00","108.708,00","3,54K","-0,20%"
"19.03.2018","110.260,00","110.399,00","110.950,00","109.675,00","1,46K","-0,22%"
"16.03.2018","110.500,00","109.120,00","110.638,00","108.606,00","2,82K","1,54%"
"15.03.2018","108.825,00","108.575,00","109.497,00","107.365,00","3,11K","0,23%"
"14.03.2018","108.573,00","110.734,00","111.228,00","108.100,00","4,65K","-1,97%"
"13.03.2018","110.760,00","111.066,00","111.500,00","110.469,00","1,62K","-0,22%"
"12.03.2018","111.000,00","110.325,00","112.000,00","110.325,00","2,61K","0,62%"
"09.03.2018","110.314,00","111.595,00","112.824,00","109.353,00","3,83K","-1,14%"
"07.03.2018","111.585,00","111.659,00","111.910,00","110.251,00","2,86K","-0,37%"
"06.03.2018","112.000,00","112.440,00","114.062,00","107.850,00","13,21K","-0,09%"
"05.03.2018","112.100,00","112.221,00","114.281,00","111.600,00","3,66K","-0,39%"
"02.03.2018","112.543,00","112.467,00","112.772,00","110.711,00","3,92K","-0,05%"
"01.03.2018","112.601,00","112.050,00","113.138,00","110.555,00","4,93K","0,13%"
"28.02.2018","112.456,00","115.801,00","116.120,00","111.810,00","8,07K","-2,90%"
"27.02.2018","115.814,00","118.997,00","119.402,00","115.550,00","6,26K","-2,51%"
"26.02.2018","118.800,00","114.171,00","119.693,00","113.705,00","8,33K","3,76%"
"22.02.2018","114.500,00","112.333,00","114.730,00","111.617,00","0,12K","1,62%"
"21.02.2018","112.675,00","110.750,00","116.752,00","110.750,00","11,44K","1,72%"
"20.02.2018","110.771,00","112.501,00","112.980,00","110.051,00","6,55K","-1,59%"
"19.02.2018","112.562,00","108.250,00","113.320,00","105.652,00","13,67K","3,46%"
"16.02.2018","108.797,00","118.354,00","118.999,00","104.924,00","19,28K","-8,45%"
"15.02.2018","118.833,00","118.036,00","120.279,00","117.937,00","5,87K","0,71%"
"14.02.2018","117.993,00","115.713,00","118.208,00","115.155,00","4,99K","2,16%"
"13.02.2018","115.500,00","112.500,00","115.682,00","112.007,00","4,12K","2,66%"
"12.02.2018","112.506,00","112.071,00","113.560,00","109.534,00","3,07K","0,23%"
"09.02.2018","112.250,00","111.957,00","114.113,00","109.936,00","4,82K","-0,02%"
"08.02.2018","112.271,00","113.300,00","113.636,00","111.001,00","3,34K","-1,13%"
"07.02.2018","113.550,00","114.600,00","115.917,00","113.050,00","4,03K","-1,08%"
"06.02.2018","114.785,00","116.976,00","117.150,00","113.501,00","5,68K","-1,89%"
"05.02.2018","116.998,00","115.088,00","117.499,00","113.930,00","2,94K","1,35%"
"02.02.2018","115.435,00","117.098,00","117.897,00","114.900,00","3,85K","-1,42%"
"01.02.2018","117.097,00","116.542,00","118.350,00","116.306,00","3,69K","0,30%"
"31.01.2018","116.749,00","115.798,00","117.584,00","115.174,00","2,85K","0,89%"
"30.01.2018","115.715,00","115.917,00","116.500,00","114.801,00","2,50K","-0,27%"
"29.01.2018","116.025,00","114.600,00","117.903,00","114.600,00","4,56K","1,54%"
"26.01.2018","114.265,00","116.201,00","116.291,00","113.290,00","3,05K","-1,58%"
"25.01.2018","116.099,00","114.480,00","116.200,00","114.050,00","4,03K","1,69%"
"24.01.2018","114.167,00","112.790,00","114.777,00","110.848,00","5,36K","1,54%"
"23.01.2018","112.439,00","115.608,00","116.200,00","112.304,00","4,31K","-2,48%"
"22.01.2018","115.303,00","116.051,00","116.899,00","115.176,00","2,97K","-0,70%"
"19.01.2018","116.113,00","116.425,00","117.494,00","115.066,00","3,15K","-0,18%"
"18.01.2018","116.321,00","115.653,00","116.999,00","115.360,00","3,66K","0,56%"
"17.01.2018","115.668,00","114.805,00","116.169,00","106.838,00","5,69K","0,69%"
"16.01.2018","114.880,00","118.772,00","119.161,00","114.434,00","4,31K","-3,28%"
"15.01.2018","118.772,00","117.230,00","118.774,00","117.197,00","2,53K","1,51%"
"12.01.2018","117.008,00","117.963,00","118.571,00","116.299,00","2,22K","-0,93%"
"11.01.2018","118.103,00","118.479,00","120.550,00","116.860,00","3,66K","-0,29%"
"10.01.2018","118.447,00","118.000,00","118.499,00","116.333,00","3,06K","0,43%"
"09.01.2018","117.936,00","117.212,00","119.401,00","117.212,00","3,35K","1,05%"
"05.01.2018","116.713,00","117.248,00","117.850,00","116.245,00","2,35K","-0,46%"
"04.01.2018","117.249,00","114.166,00","117.520,00","114.161,00","3,33K","2,70%"
"03.01.2018","114.163,00","110.866,00","114.193,00","110.176,00","2,29K","3,69%"
"29.12.2017","110.100,00","108.423,00","110.341,00","107.830,00","2,05K","1,54%"
"28.12.2017","108.426,00","107.702,00","108.916,00","107.630,00","1,48K","0,60%"
"27.12.2017","107.778,00","108.000,00","108.675,00","106.851,00","1,75K","-0,19%"
"26.12.2017","107.984,00","108.434,00","108.703,00","107.201,00","0,88K","-0,46%"
"25.12.2017","108.479,00","108.799,00","108.800,00","108.141,00","1,16K","-0,20%"
"22.12.2017","108.699,00","106.973,00","109.005,00","106.100,00","3,25K","3,43%"
"21.12.2017","105.094,00","106.650,00","107.189,00","104.472,00","2,07K","-1,65%"
"20.12.2017","106.857,00","106.545,00","107.138,00","105.800,00","2,06K","0,06%"
"19.12.2017","106.797,00","106.666,00","107.150,00","105.500,00","1,37K","0,21%"
"18.12.2017","106.574,00","105.926,00","107.636,00","105.222,00","2,65K","0,95%"
"15.12.2017","105.567,00","106.639,00","107.491,00","104.631,00","3,60K","-0,97%"
"14.12.2017","106.600,00","105.153,00","107.077,00","104.654,00","2,63K","1,63%"
"13.12.2017","104.888,00","107.659,00","107.660,00","104.645,00","5,03K","-2,25%"
"12.12.2017","107.297,00","104.067,00","107.476,00","104.051,00","7,49K","3,45%"
"11.12.2017","103.714,00","101.154,00","103.937,00","100.760,00","3,60K","2,94%"
"08.12.2017","100.751,00","101.213,00","102.148,00","100.547,00","2,95K","-0,48%"
"07.12.2017","101.239,00","102.004,00","102.004,00","100.116,00","2,53K","-0,72%"
"06.12.2017","101.975,00","100.870,00","102.269,00","99.808,00","2,91K","1,13%"
"05.12.2017","100.838,00","102.220,00","102.323,00","99.821,00","3,26K","-1,28%"
"04.12.2017","102.148,00","100.906,00","103.160,00","100.450,00","4,09K","1,52%"
"01.12.2017","100.615,00","100.273,00","100.999,00","99.368,00","2,90K","0,34%"
"30.11.2017","100.274,00","101.617,00","101.957,00","99.813,00","3,92K","-1,42%"
"29.11.2017","101.718,00","102.879,00","104.363,00","101.500,00","4,28K","-0,62%"
"28.11.2017","102.356,00","105.921,00","105.930,00","101.946,00","4,45K","-3,43%"
"27.11.2017","105.989,00","107.552,00","107.750,00","105.150,00","3,42K","-1,73%"
"24.11.2017","107.850,00","106.965,00","108.300,00","106.611,00","2,48K","1,12%"
"23.11.2017","106.658,00","108.150,00","108.329,00","105.624,00","3,70K","-1,26%"
"22.11.2017","108.022,00","105.345,00","108.650,00","105.160,00","5,72K","2,20%"
"21.11.2017","105.699,00","106.404,00","107.800,00","102.953,00","8,97K","-0,77%"
"20.11.2017","106.514,00","109.341,00","111.115,00","104.980,00","6,20K","-2,66%"
"17.11.2017","109.426,00","111.576,00","111.800,00","108.955,00","3,52K","-2,01%"
"16.11.2017","111.675,00","109.211,00","112.624,00","109.192,00","3,99K","2,05%"
"15.11.2017","109.435,00","112.736,00","112.933,00","109.113,00","4,72K","-2,66%"
"14.11.2017","112.421,00","115.759,00","116.122,00","111.901,00","3,81K","-3,03%"
"13.11.2017","115.938,00","115.791,00","116.283,00","114.553,00","2,83K","0,36%"
"10.11.2017","115.520,00","115.997,00","116.984,00","114.505,00","3,56K","-0,14%"
"09.11.2017","115.682,00","115.554,00","116.352,00","113.330,00","4,60K","0,21%"
"08.11.2017","115.444,00","116.750,00","116.999,00","114.727,00","4,03K","-1,19%"
"07.11.2017","116.836,00","117.223,00","120.493,00","114.477,00","12,04K","-0,03%"
"03.11.2017","116.873,00","114.966,00","118.971,00","114.710,00","12,73K","1,83%"
"02.11.2017","114.770,00","111.075,00","115.637,00","110.510,00","11,59K","3,26%"
"01.11.2017","111.150,00","107.597,00","111.871,00","107.350,00","5,92K","3,44%"
"31.10.2017","107.452,00","107.300,00","109.099,00","107.165,00","3,04K","0,06%"
"30.10.2017","107.383,00","106.516,00","107.749,00","105.500,00","3,16K","0,81%"
"27.10.2017","106.519,00","106.002,00","106.871,00","105.132,00","3,21K","0,45%"
"26.10.2017","106.046,00","105.547,00","106.932,00","104.350,00","4,71K","0,52%"
"25.10.2017","105.500,00","108.516,00","108.648,00","104.922,00","3,79K","-2,42%"
"24.10.2017","108.118,00","107.915,00","108.749,00","107.609,00","2,67K","0,18%"
"23.10.2017","107.924,00","108.503,00","108.800,00","107.426,00","2,04K","-0,60%"
"20.10.2017","108.578,00","107.300,00","108.900,00","106.916,00","3,05K","1,37%"
"19.10.2017","107.109,00","109.198,00","109.750,00","106.966,00","6,33K","-1,85%"
"18.10.2017","109.125,00","106.601,00","110.600,00","106.500,00","6,33K","2,32%"
"17.10.2017","106.646,00","107.102,00","107.325,00","105.881,00","4,06K","-0,47%"
"16.10.2017","107.146,00","104.585,00","107.777,00","104.451,00","5,16K","2,58%"
"13.10.2017","104.450,00","101.382,00","104.579,00","101.042,00","4,21K","3,12%"
"12.10.2017","101.287,00","102.227,00","102.507,00","100.400,00","2,50K","-0,94%"
"11.10.2017","102.251,00","101.853,00","102.720,00","101.276,00","1,65K","0,41%"
"10.10.2017","101.829,00","104.000,00","104.160,00","101.480,00","3,53K","-2,15%"
"09.10.2017","104.071,00","103.015,00","104.277,00","102.625,00","1,84K","1,32%"
"06.10.2017","102.719,00","103.099,00","103.776,00","102.539,00","1,49K","-0,28%"
"05.10.2017","103.003,00","101.701,00","103.232,00","101.320,00","1,92K","1,34%"
"04.10.2017","101.640,00","102.242,00","102.858,00","101.257,00","2,73K","-0,59%"
"03.10.2017","102.246,00","101.088,00","102.698,00","101.075,00","2,77K","0,99%"
"02.10.2017","101.246,00","99.018,00","101.289,00","98.934,00","3,61K","2,17%"
"29.09.2017","99.098,00","96.244,00","99.114,00","96.120,00","3,66K","3,02%"
"28.09.2017","96.191,00","96.699,00","96.699,00","95.800,00","1,63K","-0,10%"
"27.09.2017","96.286,00","96.013,00","97.198,00","96.006,00","3,03K","0,10%"
"26.09.2017","96.193,00","96.500,00","97.562,00","96.062,00","2,86K","-0,45%"
"25.09.2017","96.632,00","95.899,00","96.814,00","95.298,00","2,26K","0,72%"
"22.09.2017","95.944,00","97.199,00","97.199,00","95.200,00","2,99K","-1,32%"
"21.09.2017","97.226,00","96.628,00","97.334,00","95.770,00","2,21K","0,55%"
"20.09.2017","96.696,00","96.370,00","96.883,00","95.373,00","3,16K","0,67%"
"19.09.2017","96.055,00","95.599,00","96.360,00","95.210,00","2,56K","0,58%"
"18.09.2017","95.503,00","95.050,00","98.412,00","95.010,00","2,86K","0,73%"
"15.09.2017","94.814,00","95.757,00","96.288,00","94.475,00","3,70K","-1,20%"
"14.09.2017","95.963,00","96.900,00","96.949,00","94.915,00","4,72K","-1,08%"
"13.09.2017","97.008,00","98.814,00","98.841,00","96.770,00","3,66K","-1,67%"
"12.09.2017","98.653,00","97.098,00","98.833,00","96.746,00","2,92K","1,85%"
"11.09.2017","96.863,00","97.237,00","98.187,00","96.252,00","2,69K","-0,26%"
"08.09.2017","97.113,00","97.350,00","98.394,00","96.501,00","3,27K","-0,27%"
"07.09.2017","97.373,00","98.388,00","98.898,00","97.043,00","2,52K","-1,23%"
"06.09.2017","98.581,00","97.600,00","98.980,00","97.016,00","1,66K","0,89%"
"05.09.2017","97.709,00","98.241,00","98.480,00","96.901,00","1,67K","-0,65%"
"04.09.2017","98.345,00","98.027,00","98.888,00","97.150,00","2,20K","0,30%"
"01.09.2017","98.052,00","98.039,00","99.570,00","97.531,00","3,67K","0,01%"
"31.08.2017","98.040,00","95.112,00","98.600,00","95.112,00","5,02K","2,93%"
"30.08.2017","95.250,00","95.337,00","96.693,00","94.583,00","3,54K","0,01%"
"29.08.2017","95.241,00","93.058,00","95.250,00","92.841,00","3,36K","2,26%"
"28.08.2017","93.138,00","91.900,00","93.340,00","91.480,00","1,90K","1,42%"
"25.08.2017","91.838,00","92.621,00","92.802,00","90.000,00","3,17K","-0,85%"
"24.08.2017","92.621,00","91.855,00","92.802,00","91.550,00","2,26K","0,83%"
"23.08.2017","91.857,00","91.453,00","91.950,00","91.044,00","1,89K","0,50%"
"22.08.2017","91.400,00","90.584,00","91.638,00","90.584,00","2,00K","0,84%"
"21.08.2017","90.638,00","89.867,00","90.919,00","89.255,00","2,79K","1,26%"
"18.08.2017","89.514,00","88.554,00","89.922,00","87.809,00","2,78K","0,89%"
"17.08.2017","88.727,00","87.942,00","89.189,00","87.802,00","2,56K","0,94%"
"16.08.2017","87.898,00","89.850,00","89.912,00","87.082,00","6,87K","-2,21%"
