"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"06.08.2018","1.215,90","1.222,90","1.223,30","1.212,00","46,74K","-0,58%"
"03.08.2018","1.223,00","1.219,10","1.224,70","1.208,60","74,42K","0,34%"
"02.08.2018","1.218,80","1.223,80","1.226,70","1.217,50","41,72K","-0,38%"
"01.08.2018","1.223,50","1.229,10","1.233,40","1.221,30","38,86K","-0,42%"
"31.07.2018","1.228,60","1.228,60","1.228,60","1.228,60","","-0,05%"
"30.07.2018","1.229,20","1.231,20","1.232,20","1.224,70","24,61K","-0,06%"
"27.07.2018","1.229,90","1.232,20","1.232,90","1.222,60","44,65K","-0,26%"
"26.07.2018","1.233,10","1.234,40","1.239,30","1.230,10","38,73K","-0,05%"
"25.07.2018","1.233,70","1.231,30","1.240,60","1.229,40","54,39K","0,14%"
"24.07.2018","1.232,00","1.230,80","1.235,20","1.223,80","32,97K","0,10%"
"23.07.2018","1.230,80","1.234,40","1.238,90","1.229,40","42,54K","-0,29%"
"20.07.2018","1.234,40","1.222,50","1.238,50","1.222,00","79,32K","0,92%"
"19.07.2018","1.223,10","1.231,90","1.235,00","1.217,40","61,07K","-0,70%"
"18.07.2018","1.231,70","1.235,90","1.236,30","1.227,10","49,13K","-0,33%"
"17.07.2018","1.235,80","1.246,10","1.251,90","1.232,70","69,20K","-0,80%"
"16.07.2018","1.245,80","1.249,70","1.252,10","1.245,30","28,50K","-0,30%"
"13.07.2018","1.249,50","1.255,20","1.255,20","1.243,00","45,26K","-0,42%"
"12.07.2018","1.254,80","1.254,80","1.255,40","1.248,40","45,94K","0,04%"
"11.07.2018","1.254,30","1.263,80","1.264,00","1.253,50","37,07K","-0,66%"
"10.07.2018","1.262,60","1.268,50","1.269,00","1.255,40","72,87K","-0,52%"
"09.07.2018","1.269,20","1.262,20","1.274,20","1.262,10","37,11K","0,51%"
"06.07.2018","1.262,80","1.265,70","1.267,50","1.261,70","25,86K","-0,28%"
"05.07.2018","1.266,30","1.264,80","1.268,70","1.259,50","39,65K","0,12%"
"04.07.2018","1.264,80","1.265,00","1.270,40","1.260,50","47,08K","0,06%"
"03.07.2018","1.264,00","1.251,10","1.266,00","1.246,90","72,49K","0,94%"
"02.07.2018","1.252,20","1.260,00","1.263,80","1.251,30","38,79K","-0,58%"
"29.06.2018","1.259,50","1.258,60","1.261,00","1.254,50","46,17K","0,06%"
"28.06.2018","1.258,70","1.263,50","1.264,50","1.256,90","32,69K","-0,33%"
"27.06.2018","1.262,90","1.270,00","1.270,30","1.261,00","33,36K","-0,56%"
"26.06.2018","1.270,00","1.275,10","1.276,70","1.263,60","48,52K","-0,40%"
"25.06.2018","1.275,10","1.278,00","1.280,00","1.274,20","36,81K","-0,27%"
"22.06.2018","1.278,60","1.277,10","1.281,40","1.276,50","24,90K","1,18%"
"21.06.2018","1.263,70","1.274,60","1.274,60","1.260,60","27,04K","-0,85%"
"20.06.2018","1.274,50","1.275,90","1.277,90","1.236,90","95,90K","-0,07%"
"19.06.2018","1.275,40","1.278,90","1.282,80","1.270,50","59,75K","-0,30%"
"18.06.2018","1.279,20","1.279,20","1.283,20","1.275,90","46,48K","-0,06%"
"15.06.2018","1.280,00","1.305,90","1.305,90","1.277,30","84,45K","-1,97%"
"14.06.2018","1.305,70","1.298,90","1.310,20","1.293,80","68,52K","0,49%"
"13.06.2018","1.299,30","1.302,20","1.302,50","1.292,20","29,78K","-0,25%"
"11.06.2018","1.302,50","1.300,00","1.303,80","1.295,10","18,56K","0,22%"
"08.06.2018","1.299,70","1.299,70","1.299,70","1.299,70","","-0,02%"
"07.06.2018","1.300,00","1.301,50","1.305,00","1.296,40","28,72K","-0,10%"
"06.06.2018","1.301,30","1.299,00","1.304,00","1.296,10","37,32K","0,23%"
"05.06.2018","1.298,30","1.296,80","1.299,10","1.290,60","37,05K","0,19%"
"04.06.2018","1.295,90","1.299,30","1.300,30","1.292,40","35,31K","-0,25%"
"01.06.2018","1.299,10","1.303,00","1.305,00","1.291,80","41,62K","-0,47%"
"31.05.2018","1.305,20","1.304,90","1.309,30","1.300,70","38,51K","0,07%"
"30.05.2018","1.304,30","1.306,10","1.307,90","1.299,00","36,07K","-0,02%"
"29.05.2018","1.304,50","1.302,00","1.309,70","1.295,70","80,05K","0,17%"
"28.05.2018","1.302,30","1.307,10","1.307,70","1.298,90","29,45K","-0,33%"
"25.05.2018","1.306,60","1.308,10","1.311,00","1.305,00","43,14K","-0,18%"
"24.05.2018","1.309,00","1.294,90","1.310,60","1.291,80","58,34K","1,00%"
"23.05.2018","1.296,00","1.295,80","1.307,00","1.290,50","54,21K","0,08%"
"22.05.2018","1.295,00","1.292,60","1.299,50","1.290,60","41,61K","0,15%"
"21.05.2018","1.293,00","1.294,00","1.294,00","1.285,30","24,86K","0,20%"
"17.05.2018","1.290,40","1.292,30","1.297,20","1.287,80","47,34K","-0,09%"
"16.05.2018","1.291,50","1.297,00","1.299,20","1.288,00","68,95K","-0,45%"
"15.05.2018","1.297,40","1.322,50","1.322,80","1.294,70","102,91K","-1,92%"
"14.05.2018","1.322,80","1.324,60","1.325,60","1.320,60","30,15K","-0,13%"
"11.05.2018","1.324,50","1.323,00","1.329,70","1.322,30","44,56K","0,20%"
"10.05.2018","1.321,80","1.314,40","1.326,70","1.314,10","84,59K","0,59%"
"08.05.2018","1.314,00","1.317,60","1.322,00","1.309,80","49,50K","-0,05%"
"04.05.2018","1.314,60","1.317,60","1.322,30","1.311,90","36,58K","-0,24%"
"03.05.2018","1.317,70","1.310,60","1.322,50","1.307,80","62,21K","0,55%"
"02.05.2018","1.310,50","1.318,50","1.324,70","1.308,30","47,93K","-0,60%"
"30.04.2018","1.318,40","1.328,10","1.330,00","1.314,10","37,56K","-0,55%"
"27.04.2018","1.325,70","1.320,50","1.328,20","1.319,30","38,07K","0,45%"
"26.04.2018","1.319,80","1.325,50","1.331,20","1.319,10","45,76K","-0,99%"
"24.04.2018","1.333,00","1.327,70","1.337,00","1.326,80","52,90K","0,37%"
"23.04.2018","1.328,10","1.342,90","1.343,70","1.327,00","41,97K","-1,08%"
"20.04.2018","1.342,60","1.347,00","1.352,00","1.339,50","35,47K","-0,24%"
"19.04.2018","1.345,80","1.356,10","1.360,30","1.344,40","60,33K","-0,78%"
"18.04.2018","1.356,40","1.349,30","1.361,70","1.347,90","48,09K","0,54%"
"17.04.2018","1.349,10","1.352,10","1.354,70","1.342,20","55,44K","-0,22%"
"16.04.2018","1.352,10","1.350,90","1.356,30","1.346,00","53,70K","0,07%"
"13.04.2018","1.351,10","1.343,90","1.351,90","1.335,90","46,92K","0,63%"
"12.04.2018","1.342,60","1.368,80","1.369,30","1.341,00","103,00K","-2,11%"
"11.04.2018","1.371,50","1.344,40","1.372,50","1.344,20","92,78K","2,10%"
"10.04.2018","1.343,30","1.339,50","1.347,20","1.338,20","35,67K","0,30%"
"09.04.2018","1.339,30","1.338,80","1.340,60","1.332,40","38,83K","-0,01%"
"06.04.2018","1.339,40","1.330,90","1.341,40","1.325,80","60,25K","0,69%"
"05.04.2018","1.330,20","1.341,60","1.343,90","1.328,50","54,83K","-0,92%"
"04.04.2018","1.342,50","1.338,30","1.354,90","1.336,30","77,97K","0,34%"
"03.04.2018","1.337,90","1.344,80","1.351,60","1.335,30","53,62K","-0,48%"
"02.04.2018","1.344,40","1.331,00","1.345,60","1.328,20","34,07K","0,95%"
"30.03.2018","1.331,70","1.330,40","1.335,90","1.326,80","15,02K","0,15%"
"29.03.2018","1.329,70","1.336,80","1.336,80","1.328,10","58,43K","-0,59%"
"28.03.2018","1.337,60","1.351,30","1.353,70","1.336,30","54,06K","-0,93%"
"27.03.2018","1.350,10","1.361,90","1.365,00","1.347,50","50,18K","-0,88%"
"26.03.2018","1.362,10","1.356,90","1.363,40","1.351,60","58,58K","0,41%"
"23.03.2018","1.356,60","1.335,80","1.357,40","1.332,40","67,01K","1,53%"
"22.03.2018","1.336,20","1.332,90","1.343,70","1.327,30","89,81K","0,18%"
"21.03.2018","1.333,80","1.320,20","1.334,70","1.317,80","57,07K","1,07%"
"20.03.2018","1.319,70","1.326,00","1.327,70","1.315,00","51,49K","-0,46%"
"19.03.2018","1.325,80","1.320,00","1.325,90","1.315,70","50,73K","0,46%"
"16.03.2018","1.319,70","1.325,50","1.329,60","1.317,30","48,83K","-0,28%"
"15.03.2018","1.323,40","1.324,90","1.326,10","1.321,50","32,12K","-0,13%"
"14.03.2018","1.325,10","1.326,50","1.328,70","1.321,50","106,78K","-0,09%"
"13.03.2018","1.326,30","1.318,70","1.328,20","1.312,50","70,51K","0,61%"
"12.03.2018","1.318,30","1.323,50","1.326,10","1.315,80","41,38K","-0,26%"
"09.03.2018","1.321,70","1.327,80","1.328,80","1.314,00","68,81K","-0,53%"
"07.03.2018","1.328,80","1.337,40","1.339,30","1.328,40","57,18K","-0,60%"
"06.03.2018","1.336,80","1.323,40","1.337,50","1.318,40","86,33K","0,99%"
"05.03.2018","1.323,70","1.322,00","1.329,00","1.318,80","56,38K","0,09%"
"02.03.2018","1.322,50","1.307,00","1.327,40","1.305,40","104,22K","0,89%"
"01.03.2018","1.310,80","1.319,80","1.322,10","1.304,00","92,67K","-0,60%"
"28.02.2018","1.318,70","1.321,10","1.323,40","1.314,80","68,61K","-0,21%"
"27.02.2018","1.321,50","1.334,60","1.336,40","1.321,10","60,80K","-1,00%"
"26.02.2018","1.334,90","1.330,30","1.344,80","1.329,30","81,87K","0,21%"
"21.02.2018","1.332,10","1.340,50","1.340,60","1.326,30","67,52K","-0,63%"
"20.02.2018","1.340,60","1.350,40","1.350,70","1.337,70","48,07K","-0,66%"
"19.02.2018","1.349,50","1.357,20","1.359,20","1.347,10","44,32K","-0,57%"
"16.02.2018","1.357,20","1.354,20","1.364,00","1.351,30","62,66K","0,19%"
"15.02.2018","1.354,60","1.350,00","1.359,20","1.347,90","73,20K","0,37%"
"14.02.2018","1.349,60","1.331,00","1.350,60","1.320,00","97,08K","1,50%"
"13.02.2018","1.329,60","1.326,60","1.333,60","1.323,70","62,23K","0,34%"
"12.02.2018","1.325,10","1.317,50","1.328,80","1.300,00","65,37K","0,67%"
"09.02.2018","1.316,30","1.317,50","1.324,30","1.313,30","60,24K","-0,06%"
"08.02.2018","1.317,10","1.323,20","1.325,40","1.307,40","96,05K","-0,49%"
"07.02.2018","1.323,60","1.330,80","1.336,00","1.322,40","69,72K","-0,67%"
"06.02.2018","1.332,50","1.338,10","1.347,30","1.330,20","95,15K","-0,42%"
"05.02.2018","1.338,10","1.333,00","1.340,80","1.330,10","57,62K","0,50%"
"02.02.2018","1.331,50","1.344,40","1.352,60","1.330,20","78,28K","-1,05%"
"01.02.2018","1.345,60","1.347,00","1.350,70","1.334,90","75,48K","-0,12%"
"31.01.2018","1.347,20","1.343,50","1.348,50","1.338,00","42,16K","0,22%"
"30.01.2018","1.344,30","1.344,40","1.352,50","1.336,30","72,27K","-0,08%"
"29.01.2018","1.345,40","1.354,80","1.357,80","1.343,00","42,96K","-0,66%"
"26.01.2018","1.354,40","1.359,50","1.369,50","1.346,50","86,75K","-0,45%"
"25.01.2018","1.360,50","1.357,00","1.370,00","1.354,30","70,64K","0,23%"
"24.01.2018","1.357,40","1.340,90","1.359,10","1.339,00","65,45K","1,25%"
"23.01.2018","1.340,60","1.337,40","1.341,40","1.333,70","30,75K","0,21%"
"22.01.2018","1.337,80","1.336,40","1.338,90","1.330,90","30,68K","0,01%"
"19.01.2018","1.337,60","1.332,80","1.341,70","1.325,90","50,30K","0,33%"
"18.01.2018","1.333,20","1.339,10","1.344,20","1.328,30","83,14K","-0,47%"
"17.01.2018","1.339,50","1.339,00","1.343,70","1.333,10","37,88K","0,07%"
"16.01.2018","1.338,50","1.345,50","1.347,00","1.335,40","38,81K","-0,53%"
"15.01.2018","1.345,60","1.335,50","1.347,60","1.334,00","60,72K","0,79%"
"12.01.2018","1.335,00","1.325,30","1.338,40","1.322,30","71,15K","0,71%"
"11.01.2018","1.325,60","1.323,10","1.328,00","1.319,30","47,69K","0,21%"
"10.01.2018","1.322,80","1.316,10","1.330,10","1.312,80","74,30K","0,46%"
"09.01.2018","1.316,70","1.324,30","1.324,30","1.313,20","52,32K","-0,45%"
"05.01.2018","1.322,60","1.322,40","1.345,20","1.317,50","63,56K","0,02%"
"04.01.2018","1.322,30","1.320,80","1.322,50","1.312,00","69,93K","0,12%"
"03.01.2018","1.320,70","1.310,00","1.323,40","1.310,00","43,50K","0,86%"
"29.12.2017","1.309,40","1.299,00","1.309,70","1.298,10","29,15K","0,89%"
"28.12.2017","1.297,80","1.292,70","1.301,00","1.291,40","55,45K","0,29%"
"27.12.2017","1.294,00","1.288,80","1.294,30","1.287,80","35,54K","0,52%"
"26.12.2017","1.287,30","1.281,70","1.288,90","1.281,10","22,08K","0,30%"
"25.12.2017","1.283,40","1.278,70","1.285,30","1.277,60","20,94K","0,36%"
"22.12.2017","1.278,80","1.271,10","1.278,90","1.271,10","38,77K","1,02%"
"21.12.2017","1.265,90","1.265,20","1.268,20","1.264,10","21,70K","0,01%"
"20.12.2017","1.265,80","1.261,70","1.266,70","1.259,30","109,02K","0,20%"
"19.12.2017","1.263,30","1.263,90","1.265,70","1.260,40","51,20K","0,01%"
"18.12.2017","1.263,20","1.255,70","1.263,90","1.253,40","44,14K","0,59%"
"15.12.2017","1.255,80","1.252,60","1.262,40","1.251,80","78,07K","0,35%"
"14.12.2017","1.251,40","1.244,90","1.258,60","1.244,70","145,45K","0,55%"
"13.12.2017","1.244,60","1.237,20","1.251,10","1.236,60","61,08K","0,61%"
"12.12.2017","1.237,10","1.247,80","1.247,90","1.236,60","77,45K","-0,90%"
"11.12.2017","1.248,30","1.248,50","1.252,10","1.246,20","46,94K","-0,02%"
"08.12.2017","1.248,60","1.253,60","1.254,90","1.243,50","123,67K","-0,48%"
"07.12.2017","1.254,60","1.264,60","1.266,20","1.252,90","72,87K","-0,89%"
"06.12.2017","1.265,90","1.265,20","1.270,20","1.261,70","91,08K","-0,02%"
"05.12.2017","1.266,10","1.276,30","1.278,40","1.265,30","102,33K","-0,70%"
"04.12.2017","1.275,00","1.275,10","1.290,70","1.272,00","184,02K","0,04%"
"01.12.2017","1.274,50","1.280,40","1.281,00","1.272,00","87,52K","-0,57%"
"30.11.2017","1.281,80","1.287,30","1.287,70","1.277,00","101,63K","-0,43%"
"29.11.2017","1.287,40","1.297,20","1.299,30","1.284,70","89,65K","-0,79%"
"28.11.2017","1.297,70","1.297,60","1.300,10","1.292,80","53,19K","-0,01%"
"27.11.2017","1.297,80","1.291,50","1.302,20","1.290,50","77,80K","0,53%"
"24.11.2017","1.291,00","1.293,90","1.295,80","1.285,70","41,01K","-0,25%"
"23.11.2017","1.294,30","1.291,00","1.296,90","1.289,70","67,73K","0,26%"
"22.11.2017","1.291,00","1.284,20","1.292,40","1.281,60","72,97K","0,46%"
"21.11.2017","1.285,10","1.288,30","1.288,70","1.277,90","104,40K","-0,26%"
"20.11.2017","1.288,50","1.288,60","1.299,90","1.287,40","125,75K","0,08%"
"17.11.2017","1.287,50","1.282,50","1.289,30","1.279,50","43,61K","0,43%"
"16.11.2017","1.282,00","1.281,20","1.284,20","1.277,40","50,17K","0,02%"
"15.11.2017","1.281,70","1.281,10","1.292,50","1.280,20","104,90K","0,06%"
"14.11.2017","1.280,90","1.280,90","1.285,00","1.271,70","84,26K","0,00%"
"13.11.2017","1.280,90","1.286,20","1.286,90","1.275,90","66,37K","-0,50%"
"10.11.2017","1.287,30","1.285,70","1.291,50","1.285,20","47,08K","0,15%"
"09.11.2017","1.285,40","1.287,40","1.291,20","1.284,10","94,35K","-0,22%"
"08.11.2017","1.288,20","1.278,10","1.288,80","1.275,90","82,14K","0,81%"
"07.11.2017","1.277,90","1.270,60","1.282,80","1.269,50","66,36K","0,58%"
"03.11.2017","1.270,50","1.281,40","1.283,20","1.267,90","98,71K","-0,87%"
"02.11.2017","1.281,60","1.279,50","1.287,20","1.276,20","102,31K","0,12%"
"01.11.2017","1.280,10","1.272,90","1.284,10","1.271,50","94,50K","0,59%"
"31.10.2017","1.272,60","1.277,30","1.281,80","1.270,60","81,74K","-0,37%"
"30.10.2017","1.277,30","1.273,80","1.278,10","1.271,90","67,92K","0,23%"
"27.10.2017","1.274,40","1.276,80","1.276,90","1.266,10","129,71K","-0,10%"
"26.10.2017","1.275,70","1.279,00","1.283,90","1.274,60","116,54K","-0,25%"
"25.10.2017","1.278,90","1.279,20","1.284,70","1.272,50","131,50K","-0,03%"
"24.10.2017","1.279,30","1.279,00","1.286,40","1.277,00","86,78K","0,14%"
"23.10.2017","1.277,50","1.282,70","1.285,40","1.275,30","74,58K","-0,43%"
"20.10.2017","1.283,00","1.291,70","1.294,80","1.281,70","103,37K","-0,67%"
"19.10.2017","1.291,70","1.284,50","1.293,70","1.283,70","109,90K","0,58%"
"18.10.2017","1.284,30","1.288,40","1.291,60","1.280,70","93,72K","-0,33%"
"17.10.2017","1.288,60","1.307,40","1.307,90","1.285,50","141,38K","-1,48%"
"16.10.2017","1.307,90","1.304,10","1.310,10","1.304,00","50,77K","0,31%"
"13.10.2017","1.303,90","1.296,40","1.306,80","1.293,50","77,39K","0,51%"
"12.10.2017","1.297,30","1.292,40","1.301,40","1.288,50","103,61K","0,40%"
"11.10.2017","1.292,10","1.295,30","1.296,00","1.291,00","73,01K","-0,26%"
"10.10.2017","1.295,50","1.285,10","1.298,30","1.284,40","110,21K","0,79%"
"09.10.2017","1.285,30","1.278,60","1.288,20","1.276,10","88,75K","0,56%"
"06.10.2017","1.278,20","1.277,80","1.279,10","1.264,80","155,69K","0,02%"
"05.10.2017","1.278,00","1.277,20","1.283,10","1.275,80","52,09K","0,01%"
"04.10.2017","1.277,90","1.278,10","1.286,90","1.274,90","103,07K","-0,03%"
"03.10.2017","1.278,30","1.279,50","1.280,40","1.273,60","48,81K","-0,05%"
"02.10.2017","1.278,90","1.288,70","1.289,00","1.275,60","80,74K","-0,78%"
"29.09.2017","1.289,00","1.289,10","1.294,70","1.285,70","95,42K","-0,09%"
"28.09.2017","1.290,10","1.289,90","1.293,40","1.283,20","82,34K","-0,01%"
"27.09.2017","1.290,20","1.305,50","1.307,00","1.286,80","190,60K","-1,21%"
"26.09.2017","1.306,00","1.310,20","1.316,90","1.303,70","94,52K","-0,23%"
"25.09.2017","1.309,00","1.300,90","1.312,20","1.295,50","110,20K","0,65%"
"22.09.2017","1.300,60","1.299,00","1.303,90","1.295,00","115,01K","0,25%"
"21.09.2017","1.297,40","1.311,70","1.318,00","1.293,10","101,57K","-1,11%"
"20.09.2017","1.311,90","1.309,70","1.318,40","1.305,30","178,43K","0,22%"
"19.09.2017","1.309,00","1.308,10","1.311,10","1.304,90","69,81K","-0,01%"
"18.09.2017","1.309,10","1.323,50","1.323,80","1.307,10","73,76K","-1,08%"
"15.09.2017","1.323,40","1.325,60","1.331,10","1.320,00","105,63K","-0,17%"
"14.09.2017","1.325,60","1.322,70","1.328,20","1.316,00","158,63K","0,24%"
"13.09.2017","1.322,40","1.327,50","1.335,30","1.320,60","95,54K","-0,36%"
"12.09.2017","1.327,20","1.334,60","1.334,80","1.323,10","119,67K","-0,52%"
"11.09.2017","1.334,20","1.349,20","1.349,40","1.330,20","84,85K","-1,08%"
"08.09.2017","1.348,70","1.348,40","1.358,90","1.344,10","128,61K","0,01%"
"07.09.2017","1.348,50","1.342,30","1.352,00","1.333,60","129,06K","0,46%"
"06.09.2017","1.342,30","1.337,70","1.346,60","1.337,70","88,73K","0,32%"
"05.09.2017","1.338,00","1.336,40","1.345,70","1.328,00","86,99K","0,04%"
"04.09.2017","1.337,40","1.325,90","1.340,90","1.324,30","81,39K","0,92%"
"01.09.2017","1.325,20","1.320,10","1.331,50","1.318,30","130,58K","0,38%"
"31.08.2017","1.320,20","1.311,70","1.320,60","1.306,00","102,46K","0,62%"
"30.08.2017","1.312,10","1.319,90","1.319,90","1.308,00","96,62K","-0,64%"
"29.08.2017","1.320,60","1.309,10","1.329,00","1.308,70","161,87K","0,82%"
"28.08.2017","1.309,80","1.293,50","1.310,90","1.292,10","98,26K","1,38%"
"25.08.2017","1.292,00","1.290,70","1.299,00","1.280,30","120,50K","0,09%"
"24.08.2017","1.290,90","1.291,20","1.293,90","1.287,50","61,80K","0,03%"
"23.08.2017","1.290,50","1.290,60","1.295,00","1.287,60","60,27K","-0,06%"
"22.08.2017","1.291,30","1.292,90","1.296,40","1.285,00","75,07K","-0,16%"
"21.08.2017","1.293,40","1.292,10","1.297,00","1.287,30","100,00K","-0,05%"
"18.08.2017","1.294,10","1.288,00","1.304,30","1.287,80","127,37K","0,47%"
"17.08.2017","1.288,00","1.277,20","1.294,20","1.275,60","129,61K","0,86%"
"16.08.2017","1.277,00","1.276,40","1.278,40","1.271,30","58,33K","0,10%"
"15.08.2017","1.275,70","1.288,30","1.289,40","1.270,00","104,06K","-0,94%"
"14.08.2017","1.287,80","1.291,20","1.295,00","1.282,20","63,90K","-0,23%"
"11.08.2017","1.290,80","1.288,40","1.295,60","1.284,30","116,93K","0,19%"
"10.08.2017","1.288,30","1.277,70","1.291,70","1.275,30","100,13K","0,77%"
"09.08.2017","1.278,40","1.257,30","1.280,20","1.256,80","130,54K","1,63%"
"08.08.2017","1.257,90","1.263,00","1.269,30","1.255,40","78,77K","-0,40%"
"07.08.2017","1.263,00","1.260,70","1.263,80","1.259,20","46,48K","0,21%"
"04.08.2017","1.260,40","1.272,50","1.274,90","1.257,80","98,56K","-1,00%"
"03.08.2017","1.273,10","1.276,20","1.277,30","1.263,90","84,03K","-0,16%"
"02.08.2017","1.275,20","1.275,90","1.278,10","1.267,10","75,88K","-0,06%"
"01.08.2017","1.276,00","1.272,70","1.278,40","1.266,90","95,30K","0,31%"
"31.07.2017","1.272,10","1.273,40","1.275,20","1.269,70","36,93K","-0,11%"
"28.07.2017","1.273,50","1.262,40","1.274,80","1.258,80","95,15K","0,90%"
"27.07.2017","1.262,20","1.252,70","1.269,80","1.252,10","115,42K","0,77%"
"26.07.2017","1.252,50","1.255,90","1.256,70","1.248,40","44,39K","-0,24%"
"25.07.2017","1.255,50","1.260,50","1.261,30","1.253,30","58,91K","-0,40%"
"24.07.2017","1.260,50","1.255,90","1.263,30","1.255,20","99,19K","0,47%"
"21.07.2017","1.254,60","1.249,80","1.255,90","1.245,80","58,47K","0,35%"
"20.07.2017","1.250,20","1.244,30","1.251,30","1.239,00","75,48K","0,50%"
"19.07.2017","1.244,00","1.246,50","1.247,90","1.238,80","56,67K","-0,16%"
"18.07.2017","1.246,00","1.236,50","1.247,00","1.236,30","68,59K","0,77%"
"17.07.2017","1.236,50","1.232,40","1.239,00","1.231,50","66,73K","0,41%"
"14.07.2017","1.231,50","1.221,60","1.237,00","1.220,50","116,52K","0,88%"
"13.07.2017","1.220,80","1.224,70","1.227,00","1.219,70","55,23K","-0,32%"
"12.07.2017","1.224,70","1.217,60","1.229,20","1.216,60","96,07K","0,60%"
"11.07.2017","1.217,40","1.216,60","1.220,70","1.211,80","52,84K","0,04%"
"10.07.2017","1.216,90","1.213,10","1.219,60","1.209,40","110,50K","0,43%"
"07.07.2017","1.211,70","1.227,20","1.231,90","1.211,10","137,29K","-1,27%"
"06.07.2017","1.227,30","1.226,80","1.231,10","1.223,50","79,74K","0,05%"
"05.07.2017","1.226,70","1.226,50","1.230,80","1.220,50","81,34K","-0,01%"
"04.07.2017","1.226,80","1.226,70","1.230,00","1.223,00","56,65K","0,10%"
"03.07.2017","1.225,60","1.246,50","1.247,20","1.224,70","124,26K","-1,66%"
"30.06.2017","1.246,30","1.248,30","1.251,60","1.242,40","64,94K","-0,11%"
"29.06.2017","1.247,70","1.254,00","1.256,00","1.243,10","96,31K","-0,50%"
"28.06.2017","1.254,00","1.251,00","1.259,10","1.249,60","81,02K","0,21%"
"27.06.2017","1.251,40","1.247,00","1.257,40","1.246,30","68,16K","0,37%"
"26.06.2017","1.246,80","1.260,30","1.262,10","1.239,60","177,02K","-1,13%"
"23.06.2017","1.261,00","1.254,80","1.263,40","1.250,10","68,50K","0,53%"
"22.06.2017","1.254,30","1.249,00","1.259,30","1.248,90","87,29K","0,43%"
"21.06.2017","1.248,90","1.248,30","1.252,90","1.245,30","58,41K","0,06%"
"20.06.2017","1.248,20","1.253,80","1.253,80","1.246,10","96,82K","-0,46%"
"19.06.2017","1.254,00","1.259,70","1.260,50","1.252,70","48,79K","-0,48%"
"16.06.2017","1.260,00","1.259,90","1.262,80","1.258,10","46,87K","-0,02%"
"15.06.2017","1.260,30","1.276,40","1.284,00","1.256,10","95,14K","-1,33%"
"14.06.2017","1.277,30","1.263,20","1.279,60","1.262,70","113,19K","1,12%"
"13.06.2017","1.263,10","1.268,40","1.272,20","1.259,00","140,58K","-0,45%"
"09.06.2017","1.268,80","1.278,10","1.281,60","1.265,20","76,62K","-0,63%"
"08.06.2017","1.276,80","1.291,50","1.292,90","1.272,00","88,25K","-1,23%"
"07.06.2017","1.292,70","1.294,90","1.296,30","1.288,70","52,58K","-0,15%"
"06.06.2017","1.294,70","1.280,00","1.297,00","1.277,20","79,62K","1,11%"
"05.06.2017","1.280,50","1.278,20","1.284,10","1.276,90","44,53K","0,06%"
"02.06.2017","1.279,70","1.264,20","1.280,60","1.260,50","126,21K","1,21%"
"01.06.2017","1.264,40","1.268,50","1.275,40","1.261,90","61,48K","-0,28%"
"31.05.2017","1.267,90","1.264,70","1.269,70","1.262,20","49,20K","0,32%"
"30.05.2017","1.263,90","1.268,70","1.297,00","1.260,30","70,87K","-0,38%"
"29.05.2017","1.268,70","1.267,70","1.270,80","1.266,10","33,34K","0,06%"
"26.05.2017","1.268,00","1.258,80","1.270,00","1.256,40","86,19K","0,71%"
"25.05.2017","1.259,00","1.252,40","1.261,00","1.252,30","61,01K","0,58%"
"24.05.2017","1.251,80","1.257,60","1.258,90","1.250,60","64,86K","-0,48%"
"23.05.2017","1.257,80","1.261,70","1.265,10","1.257,50","50,49K","-0,29%"
"22.05.2017","1.261,50","1.253,60","1.262,50","1.252,40","53,96K","0,61%"
"19.05.2017","1.253,80","1.258,00","1.258,60","1.247,70","71,62K","-0,15%"
"18.05.2017","1.255,70","1.258,90","1.267,10","1.251,30","130,52K","-0,10%"
"17.05.2017","1.256,90","1.238,90","1.262,20","1.238,40","113,45K","1,38%"
"16.05.2017","1.239,80","1.235,60","1.241,20","1.231,00","44,25K","0,31%"
"15.05.2017","1.236,00","1.231,50","1.239,30","1.228,80","63,00K","0,37%"
"12.05.2017","1.231,40","1.226,10","1.233,50","1.225,10","44,39K","0,42%"
"11.05.2017","1.226,20","1.223,80","1.230,00","1.220,00","55,55K","0,20%"
"10.05.2017","1.223,80","1.230,70","1.232,10","1.222,10","37,42K","-0,58%"
"05.05.2017","1.231,00","1.230,80","1.237,60","1.228,20","79,55K","0,09%"
"04.05.2017","1.229,90","1.251,00","1.256,30","1.226,60","157,98K","-1,69%"
"03.05.2017","1.251,10","1.257,70","1.259,70","1.247,20","55,67K","-0,50%"
"02.05.2017","1.257,40","1.270,60","1.272,10","1.254,50","51,76K","-1,05%"
"28.04.2017","1.270,80","1.268,40","1.272,00","1.266,90","46,53K","0,18%"
"27.04.2017","1.268,50","1.268,70","1.274,50","1.262,80","71,88K","0,11%"
"26.04.2017","1.267,10","1.269,30","1.270,00","1.264,70","54,47K","-0,24%"
"25.04.2017","1.270,20","1.278,90","1.280,50","1.268,10","51,20K","-0,60%"
"24.04.2017","1.277,90","1.288,50","1.292,40","1.270,00","76,67K","-0,68%"
"21.04.2017","1.286,60","1.282,70","1.291,80","1.279,40","65,45K","0,21%"
"20.04.2017","1.283,90","1.281,70","1.287,10","1.279,70","55,03K","0,15%"
